,Eircode,Month,Year,Dwelling Status,Type of Buyer,VALUE
15961,H62,10,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,170250.0
15962,H62,10,2010,New,Household Buyer - Former Owner-Occupier,113500.0
15963,H62,10,2010,New,Household Buyer - Non-Occupier,155200.0
16520,H62,10,2010,Existing,All Buyer Types,145000.0
16521,H62,10,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,185000.0
16522,H62,10,2010,Existing,Household Buyer - Former Owner-Occupier,105000.0
16523,H62,10,2010,Existing,Household Buyer - Non-Occupier,
17080,H62,11,2010,All Dwelling Statuses,All Buyer Types,115000.0
17081,H62,11,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,145000.0
17082,H62,11,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,115000.0
17083,H62,11,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,70000.0
17640,H62,11,2010,New,All Buyer Types,137500.0
17641,H62,11,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,144999.0
17642,H62,11,2010,New,Household Buyer - Former Owner-Occupier,130000.0
17643,H62,11,2010,New,Household Buyer - Non-Occupier,
18200,H62,11,2010,Existing,All Buyer Types,106000.0
18201,H62,11,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,145000.0
18202,H62,11,2010,Existing,Household Buyer - Former Owner-Occupier,100000.0
18203,H62,11,2010,Existing,Household Buyer - Non-Occupier,70000.0
18760,H62,12,2010,All Dwelling Statuses,All Buyer Types,204300.0
18761,H62,12,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,204300.0
18762,H62,12,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,
18763,H62,12,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
19320,H62,12,2010,New,All Buyer Types,204300.0
19321,H62,12,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,204300.0
19322,H62,12,2010,New,Household Buyer - Former Owner-Occupier,
19323,H62,12,2010,New,Household Buyer - Non-Occupier,
19880,H62,12,2010,Existing,All Buyer Types,
19881,H62,12,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,
19882,H62,12,2010,Existing,Household Buyer - Former Owner-Occupier,
19883,H62,12,2010,Existing,Household Buyer - Non-Occupier,
20440,H62,1,2011,All Dwelling Statuses,All Buyer Types,145734.0
20441,H62,1,2011,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,145734.0
20442,H62,1,2011,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,
20443,H62,1,2011,All Dwelling Statuses,Household Buyer - Non-Occupier,
21000,H62,1,2011,New,All Buyer Types,145734.0
21001,H62,1,2011,New,Household Buyer - First-Time Buyer Owner-Occupier,145734.0
21002,H62,1,2011,New,Household Buyer - Former Owner-Occupier,
21003,H62,1,2011,New,Household Buyer - Non-Occupier,
21560,H62,1,2011,Existing,All Buyer Types,
21561,H62,1,2011,Existing,Household Buyer - First-Time Buyer Owner-Occupier,
