,Eircode,Month,Year,Dwelling Status,Type of Buyer,VALUE
19865,H18,12,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,
19866,H18,12,2010,Existing,Household Buyer - Former Owner-Occupier,
19867,H18,12,2010,Existing,Household Buyer - Non-Occupier,137500.0
20424,H18,1,2011,All Dwelling Statuses,All Buyer Types,85500.0
20425,H18,1,2011,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,
20426,H18,1,2011,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,
20427,H18,1,2011,All Dwelling Statuses,Household Buyer - Non-Occupier,85500.0
20984,H18,1,2011,New,All Buyer Types,
20985,H18,1,2011,New,Household Buyer - First-Time Buyer Owner-Occupier,
20986,H18,1,2011,New,Household Buyer - Former Owner-Occupier,
20987,H18,1,2011,New,Household Buyer - Non-Occupier,
21544,H18,1,2011,Existing,All Buyer Types,85500.0
21545,H18,1,2011,Existing,Household Buyer - First-Time Buyer Owner-Occupier,
21546,H18,1,2011,Existing,Household Buyer - Former Owner-Occupier,
21547,H18,1,2011,Existing,Household Buyer - Non-Occupier,85500.0
22104,H18,2,2011,All Dwelling Statuses,All Buyer Types,84165.0
22105,H18,2,2011,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,131660.0
22106,H18,2,2011,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,
22107,H18,2,2011,All Dwelling Statuses,Household Buyer - Non-Occupier,68333.0
22664,H18,2,2011,New,All Buyer Types,131660.0
22665,H18,2,2011,New,Household Buyer - First-Time Buyer Owner-Occupier,131660.0
22666,H18,2,2011,New,Household Buyer - Former Owner-Occupier,
22667,H18,2,2011,New,Household Buyer - Non-Occupier,
23224,H18,2,2011,Existing,All Buyer Types,68333.0
23225,H18,2,2011,Existing,Household Buyer - First-Time Buyer Owner-Occupier,
23226,H18,2,2011,Existing,Household Buyer - Former Owner-Occupier,
23227,H18,2,2011,Existing,Household Buyer - Non-Occupier,68333.0
23784,H18,3,2011,All Dwelling Statuses,All Buyer Types,164588.0
23785,H18,3,2011,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,
23786,H18,3,2011,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,164588.0
23787,H18,3,2011,All Dwelling Statuses,Household Buyer - Non-Occupier,
24344,H18,3,2011,New,All Buyer Types,119175.0
24345,H18,3,2011,New,Household Buyer - First-Time Buyer Owner-Occupier,
24346,H18,3,2011,New,Household Buyer - Former Owner-Occupier,119175.0
24347,H18,3,2011,New,Household Buyer - Non-Occupier,
24904,H18,3,2011,Existing,All Buyer Types,210000.0
24905,H18,3,2011,Existing,Household Buyer - First-Time Buyer Owner-Occupier,
24906,H18,3,2011,Existing,Household Buyer - Former Owner-Occupier,210000.0
24907,H18,3,2011,Existing,Household Buyer - Non-Occupier,
25464,H18,4,2011,All Dwelling Statuses,All Buyer Types,178000.0
25465,H18,4,2011,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,163000.0
25466,H18,4,2011,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,193000.0
25467,H18,4,2011,All Dwelling Statuses,Household Buyer - Non-Occupier,
26024,H18,4,2011,New,All Buyer Types,
26025,H18,4,2011,New,Household Buyer - First-Time Buyer Owner-Occupier,
26026,H18,4,2011,New,Household Buyer - Former Owner-Occupier,
26027,H18,4,2011,New,Household Buyer - Non-Occupier,
26584,H18,4,2011,Existing,All Buyer Types,178000.0
26585,H18,4,2011,Existing,Household Buyer - First-Time Buyer Owner-Occupier,163000.0
26586,H18,4,2011,Existing,Household Buyer - Former Owner-Occupier,193000.0
26587,H18,4,2011,Existing,Household Buyer - Non-Occupier,
27144,H18,5,2011,All Dwelling Statuses,All Buyer Types,127225.0
27145,H18,5,2011,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,114450.0
27146,H18,5,2011,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,
27147,H18,5,2011,All Dwelling Statuses,Household Buyer - Non-Occupier,140000.0
27704,H18,5,2011,New,All Buyer Types,114450.0
27705,H18,5,2011,New,Household Buyer - First-Time Buyer Owner-Occupier,114450.0
27706,H18,5,2011,New,Household Buyer - Former Owner-Occupier,
27707,H18,5,2011,New,Household Buyer - Non-Occupier,
28264,H18,5,2011,Existing,All Buyer Types,140000.0
28265,H18,5,2011,Existing,Household Buyer - First-Time Buyer Owner-Occupier,
28266,H18,5,2011,Existing,Household Buyer - Former Owner-Occupier,
28267,H18,5,2011,Existing,Household Buyer - Non-Occupier,140000.0
28824,H18,6,2011,All Dwelling Statuses,All Buyer Types,163424.0
28825,H18,6,2011,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,121984.0
28826,H18,6,2011,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,256575.0
28827,H18,6,2011,All Dwelling Statuses,Household Buyer - Non-Occupier,60000.0
29384,H18,6,2011,New,All Buyer Types,228873.0
29385,H18,6,2011,New,Household Buyer - First-Time Buyer Owner-Occupier,121984.0
29386,H18,6,2011,New,Household Buyer - Former Owner-Occupier,442650.0
29387,H18,6,2011,New,Household Buyer - Non-Occupier,
29944,H18,6,2011,Existing,All Buyer Types,65250.0
29945,H18,6,2011,Existing,Household Buyer - First-Time Buyer Owner-Occupier,
29946,H18,6,2011,Existing,Household Buyer - Former Owner-Occupier,70500.0
29947,H18,6,2011,Existing,Household Buyer - Non-Occupier,60000.0
30504,H18,7,2011,All Dwelling Statuses,All Buyer Types,150000.0
30505,H18,7,2011,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,150000.0
30506,H18,7,2011,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,
30507,H18,7,2011,All Dwelling Statuses,Household Buyer - Non-Occupier,
31064,H18,7,2011,New,All Buyer Types,150000.0
31065,H18,7,2011,New,Household Buyer - First-Time Buyer Owner-Occupier,150000.0
31066,H18,7,2011,New,Household Buyer - Former Owner-Occupier,
31067,H18,7,2011,New,Household Buyer - Non-Occupier,
31624,H18,7,2011,Existing,All Buyer Types,
31625,H18,7,2011,Existing,Household Buyer - First-Time Buyer Owner-Occupier,
31626,H18,7,2011,Existing,Household Buyer - Former Owner-Occupier,
31627,H18,7,2011,Existing,Household Buyer - Non-Occupier,
32184,H18,8,2011,All Dwelling Statuses,All Buyer Types,104000.0
32185,H18,8,2011,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,
32186,H18,8,2011,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,104000.0
32187,H18,8,2011,All Dwelling Statuses,Household Buyer - Non-Occupier,
32744,H18,8,2011,New,All Buyer Types,
32745,H18,8,2011,New,Household Buyer - First-Time Buyer Owner-Occupier,
32746,H18,8,2011,New,Household Buyer - Former Owner-Occupier,
32747,H18,8,2011,New,Household Buyer - Non-Occupier,
