,Eircode,Month,Year,Dwelling Status,Type of Buyer,VALUE
24443,P31,3,2011,New,Household Buyer - Non-Occupier,
25000,P31,3,2011,Existing,All Buyer Types,215333.0
25001,P31,3,2011,Existing,Household Buyer - First-Time Buyer Owner-Occupier,215500.0
25002,P31,3,2011,Existing,Household Buyer - Former Owner-Occupier,215250.0
25003,P31,3,2011,Existing,Household Buyer - Non-Occupier,
25560,P31,4,2011,All Dwelling Statuses,All Buyer Types,287931.0
25561,P31,4,2011,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,266500.0
25562,P31,4,2011,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,312934.0
25563,P31,4,2011,All Dwelling Statuses,Household Buyer - Non-Occupier,
26120,P31,4,2011,New,All Buyer Types,352221.0
26121,P31,4,2011,New,Household Buyer - First-Time Buyer Owner-Occupier,261500.0
26122,P31,4,2011,New,Household Buyer - Former Owner-Occupier,374901.0
26123,P31,4,2011,New,Household Buyer - Non-Occupier,
26680,P31,4,2011,Existing,All Buyer Types,247750.0
26681,P31,4,2011,Existing,Household Buyer - First-Time Buyer Owner-Occupier,267333.0
26682,P31,4,2011,Existing,Household Buyer - Former Owner-Occupier,189000.0
26683,P31,4,2011,Existing,Household Buyer - Non-Occupier,
27240,P31,5,2011,All Dwelling Statuses,All Buyer Types,242928.0
27241,P31,5,2011,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,203565.0
27242,P31,5,2011,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,445000.0
27243,P31,5,2011,All Dwelling Statuses,Household Buyer - Non-Occupier,240300.0
27800,P31,5,2011,New,All Buyer Types,221325.0
27801,P31,5,2011,New,Household Buyer - First-Time Buyer Owner-Occupier,221325.0
27802,P31,5,2011,New,Household Buyer - Former Owner-Occupier,
27803,P31,5,2011,New,Household Buyer - Non-Occupier,
28360,P31,5,2011,Existing,All Buyer Types,246014.0
28361,P31,5,2011,Existing,Household Buyer - First-Time Buyer Owner-Occupier,199125.0
28362,P31,5,2011,Existing,Household Buyer - Former Owner-Occupier,445000.0
28363,P31,5,2011,Existing,Household Buyer - Non-Occupier,240300.0
28920,P31,6,2011,All Dwelling Statuses,All Buyer Types,200523.0
28921,P31,6,2011,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,198334.0
