Routing Key,City,Month,Year,VALUE
F92,Letterkenny,6,2018,26.0
F92,Letterkenny,9,2018,60.0
F92,Letterkenny,12,2018,69.0
F92,Letterkenny,3,2019,37.0
F92,Letterkenny,6,2019,55.0
F92,Letterkenny,9,2019,72.0
F92,Letterkenny,12,2019,43.0
F92,Letterkenny,3,2020,48.0
F92,Letterkenny,6,2020,50.0
F92,Letterkenny,9,2020,51.0
F92,Letterkenny,12,2020,122.0
F92,Letterkenny,3,2021,43.0
F92,Letterkenny,6,2021,52.0
F92,Letterkenny,9,2021,52.0
F92,Letterkenny,12,2021,52.0
F92,Letterkenny,3,2022,56.0
F92,Letterkenny,6,2022,64.0
F92,Letterkenny,9,2022,73.0
F92,Letterkenny,12,2022,72.0
F92,Letterkenny,3,2023,54.0
F92,Letterkenny,6,2023,62.0
F92,Letterkenny,9,2023,65.0
F92,Letterkenny,12,2023,66.0
F92,Letterkenny,3,2024,71.0
F92,Letterkenny,6,2024,50.0
F93,Lifford,3,2012,22.0
F93,Lifford,6,2012,38.0
F93,Lifford,9,2012,30.0
F93,Lifford,12,2012,34.0
F93,Lifford,3,2013,15.0
F93,Lifford,6,2013,20.0
F93,Lifford,9,2013,16.0
F93,Lifford,12,2013,26.0
F93,Lifford,3,2014,19.0
F93,Lifford,6,2014,22.0
F93,Lifford,9,2014,24.0
F93,Lifford,12,2014,33.0
F93,Lifford,3,2015,18.0
F93,Lifford,6,2015,18.0
F93,Lifford,9,2015,10.0
F93,Lifford,12,2015,32.0
F93,Lifford,3,2016,10.0
F93,Lifford,6,2016,20.0
F93,Lifford,9,2016,20.0
F93,Lifford,12,2016,24.0
F93,Lifford,3,2017,23.0
F93,Lifford,6,2017,29.0
F93,Lifford,9,2017,26.0
F93,Lifford,12,2017,30.0
F93,Lifford,3,2018,33.0
F93,Lifford,6,2018,38.0
F93,Lifford,9,2018,33.0
F93,Lifford,12,2018,40.0
F93,Lifford,3,2019,23.0
F93,Lifford,6,2019,35.0
F93,Lifford,9,2019,46.0
F93,Lifford,12,2019,32.0
F93,Lifford,3,2020,36.0
F93,Lifford,6,2020,33.0
F93,Lifford,9,2020,45.0
F93,Lifford,12,2020,47.0
F93,Lifford,3,2021,20.0
F93,Lifford,6,2021,27.0
F93,Lifford,9,2021,25.0
F93,Lifford,12,2021,51.0
F93,Lifford,3,2022,47.0
F93,Lifford,6,2022,50.0
F93,Lifford,9,2022,45.0
F93,Lifford,12,2022,60.0
F93,Lifford,3,2023,40.0
F93,Lifford,6,2023,52.0
F93,Lifford,9,2023,60.0
F93,Lifford,12,2023,37.0
F93,Lifford,3,2024,27.0
F93,Lifford,6,2024,48.0
F94,Donegal,3,2012,75.0
F94,Donegal,6,2012,12.0
F94,Donegal,9,2012,31.0
F94,Donegal,12,2012,12.0
F94,Donegal,3,2013,17.0
F94,Donegal,6,2013,18.0
F94,Donegal,9,2013,19.0
F94,Donegal,12,2013,18.0
F94,Donegal,3,2014,15.0
F94,Donegal,6,2014,18.0
F94,Donegal,9,2014,10.0
F94,Donegal,12,2014,17.0
F94,Donegal,3,2015,9.0
F94,Donegal,6,2015,15.0
F94,Donegal,9,2015,24.0
F94,Donegal,12,2015,11.0
F94,Donegal,3,2016,18.0
F94,Donegal,6,2016,23.0
F94,Donegal,9,2016,20.0
F94,Donegal,12,2016,20.0
F94,Donegal,3,2017,25.0
F94,Donegal,6,2017,25.0
F94,Donegal,9,2017,33.0
F94,Donegal,12,2017,31.0
F94,Donegal,3,2018,16.0
F94,Donegal,6,2018,26.0
F94,Donegal,9,2018,31.0
F94,Donegal,12,2018,22.0
F94,Donegal,3,2019,25.0
F94,Donegal,6,2019,20.0
F94,Donegal,9,2019,15.0
F94,Donegal,12,2019,26.0
F94,Donegal,3,2020,36.0
F94,Donegal,6,2020,15.0
F94,Donegal,9,2020,36.0
F94,Donegal,12,2020,56.0
F94,Donegal,3,2021,21.0
F94,Donegal,6,2021,45.0
F94,Donegal,9,2021,32.0
F94,Donegal,12,2021,59.0
F94,Donegal,3,2022,28.0
F94,Donegal,6,2022,43.0
F94,Donegal,9,2022,56.0
F94,Donegal,12,2022,68.0
F94,Donegal,3,2023,44.0
F94,Donegal,6,2023,55.0
F94,Donegal,9,2023,66.0
F94,Donegal,12,2023,39.0
F94,Donegal,3,2024,29.0
F94,Donegal,6,2024,35.0
H12,Cavan,3,2012,8.0
H12,Cavan,6,2012,4.0
H12,Cavan,9,2012,8.0
H12,Cavan,12,2012,10.0
H12,Cavan,3,2013,6.0
H12,Cavan,6,2013,8.0
H12,Cavan,9,2013,4.0
H12,Cavan,12,2013,7.0
H12,Cavan,3,2014,10.0
H12,Cavan,6,2014,5.0
H12,Cavan,9,2014,8.0
H12,Cavan,12,2014,10.0
H12,Cavan,3,2015,9.0
H12,Cavan,6,2015,4.0
H12,Cavan,9,2015,7.0
H12,Cavan,12,2015,15.0
H12,Cavan,3,2016,6.0
H12,Cavan,6,2016,10.0
H12,Cavan,9,2016,21.0
H12,Cavan,12,2016,17.0
H12,Cavan,3,2017,8.0
H12,Cavan,6,2017,12.0
H12,Cavan,9,2017,16.0
H12,Cavan,12,2017,12.0
H12,Cavan,3,2018,16.0
H12,Cavan,6,2018,17.0
H12,Cavan,9,2018,20.0
H12,Cavan,12,2018,11.0
H12,Cavan,3,2019,9.0
H12,Cavan,6,2019,7.0
H12,Cavan,9,2019,14.0
H12,Cavan,12,2019,8.0
H12,Cavan,3,2020,13.0
H12,Cavan,6,2020,6.0
H12,Cavan,9,2020,18.0
H12,Cavan,12,2020,24.0
H12,Cavan,3,2021,12.0
H12,Cavan,6,2021,22.0
H12,Cavan,9,2021,14.0
H12,Cavan,12,2021,13.0
H12,Cavan,3,2022,12.0
H12,Cavan,6,2022,47.0
H12,Cavan,9,2022,15.0
H12,Cavan,12,2022,38.0
H12,Cavan,3,2023,27.0
H12,Cavan,6,2023,12.0
H12,Cavan,9,2023,43.0
H12,Cavan,12,2023,30.0
H12,Cavan,3,2024,12.0
H12,Cavan,6,2024,15.0
H14,Belturbet,3,2012,3.0
H14,Belturbet,6,2012,1.0
H14,Belturbet,9,2012,3.0
H14,Belturbet,12,2012,4.0
H14,Belturbet,3,2013,2.0
H14,Belturbet,6,2013,2.0
H14,Belturbet,9,2013,2.0
H14,Belturbet,12,2013,4.0
H14,Belturbet,3,2014,2.0
H14,Belturbet,6,2014,1.0
H14,Belturbet,9,2014,0.0
H14,Belturbet,12,2014,4.0
H14,Belturbet,3,2015,2.0
H14,Belturbet,6,2015,1.0
H14,Belturbet,9,2015,5.0
H14,Belturbet,12,2015,4.0
H14,Belturbet,3,2016,2.0
H14,Belturbet,6,2016,7.0
H14,Belturbet,9,2016,3.0
H14,Belturbet,12,2016,3.0
H14,Belturbet,3,2017,11.0
H14,Belturbet,6,2017,7.0
H14,Belturbet,9,2017,5.0
H14,Belturbet,12,2017,5.0
H14,Belturbet,3,2018,3.0
H14,Belturbet,6,2018,7.0
H14,Belturbet,9,2018,3.0
H14,Belturbet,12,2018,9.0
H14,Belturbet,3,2019,4.0
H14,Belturbet,6,2019,5.0
H14,Belturbet,9,2019,2.0
H14,Belturbet,12,2019,4.0
H14,Belturbet,3,2020,5.0
H14,Belturbet,6,2020,4.0
H14,Belturbet,9,2020,6.0
H14,Belturbet,12,2020,3.0
H14,Belturbet,3,2021,7.0
H14,Belturbet,6,2021,2.0
H14,Belturbet,9,2021,5.0
H14,Belturbet,12,2021,7.0
H14,Belturbet,3,2022,10.0
H14,Belturbet,6,2022,9.0
H14,Belturbet,9,2022,18.0
H14,Belturbet,12,2022,4.0
H14,Belturbet,3,2023,12.0
H14,Belturbet,6,2023,4.0
H14,Belturbet,9,2023,11.0
H14,Belturbet,12,2023,7.0
H14,Belturbet,3,2024,5.0
H14,Belturbet,6,2024,7.0
H16,Cootehill,3,2012,3.0
H16,Cootehill,6,2012,4.0
H16,Cootehill,9,2012,4.0
H16,Cootehill,12,2012,3.0
H16,Cootehill,3,2013,3.0
H16,Cootehill,6,2013,0.0
H16,Cootehill,9,2013,1.0
H16,Cootehill,12,2013,1.0
H16,Cootehill,3,2014,4.0
H16,Cootehill,6,2014,1.0
H16,Cootehill,9,2014,3.0
H16,Cootehill,12,2014,2.0
H16,Cootehill,3,2015,1.0
H16,Cootehill,6,2015,0.0
H16,Cootehill,9,2015,2.0
H16,Cootehill,12,2015,3.0
H16,Cootehill,3,2016,0.0
H16,Cootehill,6,2016,1.0
H16,Cootehill,9,2016,6.0
H16,Cootehill,12,2016,4.0
H16,Cootehill,3,2017,2.0
H16,Cootehill,6,2017,8.0
H16,Cootehill,9,2017,3.0
H16,Cootehill,12,2017,2.0
H16,Cootehill,3,2018,0.0
H16,Cootehill,6,2018,3.0
H16,Cootehill,9,2018,2.0
H16,Cootehill,12,2018,1.0
H16,Cootehill,3,2019,5.0
H16,Cootehill,6,2019,6.0
H16,Cootehill,9,2019,3.0
H16,Cootehill,12,2019,2.0
H16,Cootehill,3,2020,0.0
H16,Cootehill,6,2020,3.0
H16,Cootehill,9,2020,0.0
H16,Cootehill,12,2020,7.0
H16,Cootehill,3,2021,5.0
H16,Cootehill,6,2021,4.0
H16,Cootehill,9,2021,4.0
H16,Cootehill,12,2021,4.0
H16,Cootehill,3,2022,2.0
H16,Cootehill,6,2022,5.0
H16,Cootehill,9,2022,5.0
H16,Cootehill,12,2022,9.0
H16,Cootehill,3,2023,4.0
H16,Cootehill,6,2023,6.0
H16,Cootehill,9,2023,5.0
H16,Cootehill,12,2023,5.0
H16,Cootehill,3,2024,9.0
H16,Cootehill,6,2024,4.0
H18,Monaghan,3,2012,8.0
H18,Monaghan,6,2012,8.0
H18,Monaghan,9,2012,9.0
H18,Monaghan,12,2012,11.0
H18,Monaghan,3,2013,3.0
H18,Monaghan,6,2013,6.0
H18,Monaghan,9,2013,12.0
H18,Monaghan,12,2013,10.0
H18,Monaghan,3,2014,3.0
H18,Monaghan,6,2014,7.0
H18,Monaghan,9,2014,12.0
H18,Monaghan,12,2014,6.0
H18,Monaghan,3,2015,6.0
H18,Monaghan,6,2015,13.0
H18,Monaghan,9,2015,11.0
H18,Monaghan,12,2015,12.0
H18,Monaghan,3,2016,10.0
H18,Monaghan,6,2016,9.0
H18,Monaghan,9,2016,12.0
H18,Monaghan,12,2016,16.0
H18,Monaghan,3,2017,9.0
H18,Monaghan,6,2017,21.0
H18,Monaghan,9,2017,18.0
H18,Monaghan,12,2017,27.0
H18,Monaghan,3,2018,10.0
H18,Monaghan,6,2018,18.0
H18,Monaghan,9,2018,11.0
H18,Monaghan,12,2018,21.0
H18,Monaghan,3,2019,15.0
H18,Monaghan,6,2019,25.0
H18,Monaghan,9,2019,57.0
H18,Monaghan,12,2019,18.0
H18,Monaghan,3,2020,18.0
H18,Monaghan,6,2020,16.0
H18,Monaghan,9,2020,21.0
H18,Monaghan,12,2020,23.0
H18,Monaghan,3,2021,15.0
H18,Monaghan,6,2021,14.0
H18,Monaghan,9,2021,17.0
H18,Monaghan,12,2021,24.0
H18,Monaghan,3,2022,30.0
H18,Monaghan,6,2022,26.0
H18,Monaghan,9,2022,30.0
H18,Monaghan,12,2022,43.0
H18,Monaghan,3,2023,47.0
H18,Monaghan,6,2023,25.0
H18,Monaghan,9,2023,37.0
H18,Monaghan,12,2023,21.0
H18,Monaghan,3,2024,17.0
H18,Monaghan,6,2024,18.0
H23,Clones,3,2012,0.0
H23,Clones,6,2012,2.0
H23,Clones,9,2012,0.0
H23,Clones,12,2012,1.0
H23,Clones,3,2013,0.0
H23,Clones,6,2013,2.0
H23,Clones,9,2013,0.0
H23,Clones,12,2013,1.0
H23,Clones,3,2014,0.0
H23,Clones,6,2014,0.0
H23,Clones,9,2014,0.0
H23,Clones,12,2014,2.0
H23,Clones,3,2015,0.0
H23,Clones,6,2015,0.0
H23,Clones,9,2015,0.0
H23,Clones,12,2015,15.0
H23,Clones,3,2016,0.0
H23,Clones,6,2016,0.0
H23,Clones,9,2016,0.0
H23,Clones,12,2016,0.0
H23,Clones,3,2017,1.0
H23,Clones,6,2017,4.0
H23,Clones,9,2017,0.0
H23,Clones,12,2017,0.0
H23,Clones,3,2018,2.0
H23,Clones,6,2018,5.0
H23,Clones,9,2018,1.0
H23,Clones,12,2018,1.0
H23,Clones,3,2019,2.0
H23,Clones,6,2019,0.0
H23,Clones,9,2019,0.0
H23,Clones,12,2019,0.0
H23,Clones,3,2020,1.0
H23,Clones,6,2020,1.0
H23,Clones,9,2020,0.0
H23,Clones,12,2020,7.0
H23,Clones,3,2021,7.0
H23,Clones,6,2021,14.0
H23,Clones,9,2021,1.0
H23,Clones,12,2021,1.0
H23,Clones,3,2022,0.0
H23,Clones,6,2022,18.0
H23,Clones,9,2022,1.0
H23,Clones,12,2022,1.0
H23,Clones,3,2023,0.0
H23,Clones,6,2023,4.0
H23,Clones,9,2023,0.0
H23,Clones,12,2023,3.0
H23,Clones,3,2024,2.0
H23,Clones,6,2024,1.0
H53,Ballinasloe,3,2012,12.0
H53,Ballinasloe,6,2012,11.0
H53,Ballinasloe,9,2012,9.0
H53,Ballinasloe,12,2012,13.0
H53,Ballinasloe,3,2013,14.0
H53,Ballinasloe,6,2013,16.0
H53,Ballinasloe,9,2013,11.0
H53,Ballinasloe,12,2013,9.0
H53,Ballinasloe,3,2014,10.0
H53,Ballinasloe,6,2014,15.0
H53,Ballinasloe,9,2014,15.0
H53,Ballinasloe,12,2014,12.0
H53,Ballinasloe,3,2015,15.0
H53,Ballinasloe,6,2015,8.0
H53,Ballinasloe,9,2015,11.0
H53,Ballinasloe,12,2015,20.0
H53,Ballinasloe,3,2016,8.0
H53,Ballinasloe,6,2016,15.0
H53,Ballinasloe,9,2016,10.0
H53,Ballinasloe,12,2016,9.0
H53,Ballinasloe,3,2017,22.0
H53,Ballinasloe,6,2017,11.0
H53,Ballinasloe,9,2017,18.0
H53,Ballinasloe,12,2017,13.0
H53,Ballinasloe,3,2018,11.0
H53,Ballinasloe,6,2018,21.0
H53,Ballinasloe,9,2018,14.0
H53,Ballinasloe,12,2018,18.0
H53,Ballinasloe,3,2019,29.0
H53,Ballinasloe,6,2019,27.0
H53,Ballinasloe,9,2019,28.0
H53,Ballinasloe,12,2019,27.0
H53,Ballinasloe,3,2020,33.0
H53,Ballinasloe,6,2020,15.0
H53,Ballinasloe,9,2020,18.0
H53,Ballinasloe,12,2020,26.0
H53,Ballinasloe,3,2021,18.0
H53,Ballinasloe,6,2021,15.0
H53,Ballinasloe,9,2021,25.0
H53,Ballinasloe,12,2021,21.0
H53,Ballinasloe,3,2022,23.0
H53,Ballinasloe,6,2022,23.0
H53,Ballinasloe,9,2022,29.0
H53,Ballinasloe,12,2022,49.0
H53,Ballinasloe,3,2023,35.0
H53,Ballinasloe,6,2023,63.0
H53,Ballinasloe,9,2023,59.0
H53,Ballinasloe,12,2023,51.0
H53,Ballinasloe,3,2024,14.0
H53,Ballinasloe,6,2024,81.0
H54,Tuam,3,2012,10.0
H54,Tuam,6,2012,8.0
H54,Tuam,9,2012,13.0
H54,Tuam,12,2012,8.0
H54,Tuam,3,2013,8.0
H54,Tuam,6,2013,8.0
H54,Tuam,9,2013,7.0
H54,Tuam,12,2013,8.0
H54,Tuam,3,2014,12.0
H54,Tuam,6,2014,7.0
H54,Tuam,9,2014,8.0
H54,Tuam,12,2014,6.0
H54,Tuam,3,2015,4.0
H54,Tuam,6,2015,10.0
H54,Tuam,9,2015,14.0
H54,Tuam,12,2015,14.0
H54,Tuam,3,2016,10.0
H54,Tuam,6,2016,8.0
H54,Tuam,9,2016,9.0
H54,Tuam,12,2016,12.0
H54,Tuam,3,2017,15.0
H54,Tuam,6,2017,11.0
H54,Tuam,9,2017,13.0
H54,Tuam,12,2017,12.0
H54,Tuam,3,2018,11.0
H54,Tuam,6,2018,22.0
H54,Tuam,9,2018,17.0
H54,Tuam,12,2018,20.0
H54,Tuam,3,2019,15.0
H54,Tuam,6,2019,43.0
H54,Tuam,9,2019,38.0
H54,Tuam,12,2019,21.0
H54,Tuam,3,2020,15.0
H54,Tuam,6,2020,13.0
H54,Tuam,9,2020,9.0
H54,Tuam,12,2020,18.0
H54,Tuam,3,2021,16.0
H54,Tuam,6,2021,23.0
H54,Tuam,9,2021,22.0
H54,Tuam,12,2021,27.0
H54,Tuam,3,2022,28.0
H54,Tuam,6,2022,39.0
H54,Tuam,9,2022,30.0
H54,Tuam,12,2022,29.0
H54,Tuam,3,2023,23.0
H54,Tuam,6,2023,35.0
H54,Tuam,9,2023,31.0
H54,Tuam,12,2023,29.0
H54,Tuam,3,2024,47.0
H54,Tuam,6,2024,49.0
H62,Loughrea,3,2012,5.0
H62,Loughrea,6,2012,4.0
H62,Loughrea,9,2012,7.0
H62,Loughrea,12,2012,11.0
H62,Loughrea,3,2013,7.0
H62,Loughrea,6,2013,2.0
H62,Loughrea,9,2013,6.0
H62,Loughrea,12,2013,5.0
H62,Loughrea,3,2014,3.0
H62,Loughrea,6,2014,3.0
H62,Loughrea,9,2014,3.0
H62,Loughrea,12,2014,3.0
H62,Loughrea,3,2015,5.0
H62,Loughrea,6,2015,5.0
H62,Loughrea,9,2015,10.0
H62,Loughrea,12,2015,6.0
H62,Loughrea,3,2016,6.0
H62,Loughrea,6,2016,9.0
H62,Loughrea,9,2016,7.0
H62,Loughrea,12,2016,9.0
H62,Loughrea,3,2017,15.0
H62,Loughrea,6,2017,9.0
H62,Loughrea,9,2017,10.0
H62,Loughrea,12,2017,10.0
H62,Loughrea,3,2018,14.0
H62,Loughrea,6,2018,13.0
H62,Loughrea,9,2018,7.0
H62,Loughrea,12,2018,13.0
H62,Loughrea,3,2019,5.0
H62,Loughrea,6,2019,10.0
H62,Loughrea,9,2019,19.0
H62,Loughrea,12,2019,25.0
H62,Loughrea,3,2020,18.0
H62,Loughrea,6,2020,15.0
H62,Loughrea,9,2020,33.0
H62,Loughrea,12,2020,60.0
H62,Loughrea,3,2021,15.0
H62,Loughrea,6,2021,15.0
H62,Loughrea,9,2021,9.0
H62,Loughrea,12,2021,20.0
H62,Loughrea,3,2022,18.0
H62,Loughrea,6,2022,21.0
H62,Loughrea,9,2022,11.0
H62,Loughrea,12,2022,21.0
H62,Loughrea,3,2023,10.0
H62,Loughrea,6,2023,14.0
H62,Loughrea,9,2023,17.0
H62,Loughrea,12,2023,17.0
H62,Loughrea,3,2024,10.0
H62,Loughrea,6,2024,10.0
H65,Athenry,3,2012,6.0
H65,Athenry,6,2012,8.0
H65,Athenry,9,2012,4.0
H65,Athenry,12,2012,9.0
H65,Athenry,3,2013,5.0
H65,Athenry,6,2013,3.0
H65,Athenry,9,2013,1.0
H65,Athenry,12,2013,5.0
H65,Athenry,3,2014,1.0
H65,Athenry,6,2014,5.0
H65,Athenry,9,2014,10.0
H65,Athenry,12,2014,6.0
H65,Athenry,3,2015,6.0
H65,Athenry,6,2015,17.0
H65,Athenry,9,2015,17.0
H65,Athenry,12,2015,6.0
H65,Athenry,3,2016,9.0
H65,Athenry,6,2016,9.0
H65,Athenry,9,2016,13.0
H65,Athenry,12,2016,10.0
H65,Athenry,3,2017,10.0
H65,Athenry,6,2017,15.0
H65,Athenry,9,2017,13.0
H65,Athenry,12,2017,18.0
H65,Athenry,3,2018,6.0
H65,Athenry,6,2018,10.0
H65,Athenry,9,2018,16.0
H65,Athenry,12,2018,15.0
H65,Athenry,3,2019,6.0
H65,Athenry,6,2019,5.0
H65,Athenry,9,2019,17.0
H65,Athenry,12,2019,18.0
H65,Athenry,3,2020,14.0
H65,Athenry,6,2020,11.0
H65,Athenry,9,2020,9.0
H65,Athenry,12,2020,20.0
H65,Athenry,3,2021,16.0
H65,Athenry,6,2021,4.0
H65,Athenry,9,2021,8.0
H65,Athenry,12,2021,19.0
H65,Athenry,3,2022,16.0
H65,Athenry,6,2022,27.0
H65,Athenry,9,2022,39.0
H65,Athenry,12,2022,18.0
H65,Athenry,3,2023,19.0
H65,Athenry,6,2023,35.0
H65,Athenry,9,2023,62.0
H65,Athenry,12,2023,11.0
H65,Athenry,3,2024,10.0
H65,Athenry,6,2024,10.0
H71,Clifden,3,2012,1.0
H71,Clifden,6,2012,1.0
H71,Clifden,9,2012,3.0
H71,Clifden,12,2012,1.0
H71,Clifden,3,2013,0.0
H71,Clifden,6,2013,0.0
H71,Clifden,9,2013,3.0
H71,Clifden,12,2013,2.0
H71,Clifden,3,2014,1.0
H71,Clifden,6,2014,0.0
H71,Clifden,9,2014,2.0
H71,Clifden,12,2014,2.0
H71,Clifden,3,2015,2.0
H71,Clifden,6,2015,1.0
H71,Clifden,9,2015,2.0
H71,Clifden,12,2015,1.0
H71,Clifden,3,2016,1.0
H71,Clifden,6,2016,2.0
H71,Clifden,9,2016,8.0
H71,Clifden,12,2016,3.0
H71,Clifden,3,2017,2.0
H71,Clifden,6,2017,4.0
H71,Clifden,9,2017,3.0
H71,Clifden,12,2017,3.0
H71,Clifden,3,2018,4.0
H71,Clifden,6,2018,9.0
H71,Clifden,9,2018,2.0
H71,Clifden,12,2018,1.0
H71,Clifden,3,2019,4.0
H71,Clifden,6,2019,3.0
H71,Clifden,9,2019,4.0
H71,Clifden,12,2019,1.0
H71,Clifden,3,2020,2.0
H71,Clifden,6,2020,3.0
H71,Clifden,9,2020,2.0
H71,Clifden,12,2020,1.0
H71,Clifden,3,2021,1.0
H71,Clifden,6,2021,1.0
H71,Clifden,9,2021,3.0
H71,Clifden,12,2021,0.0
H71,Clifden,3,2022,2.0
H71,Clifden,6,2022,2.0
H71,Clifden,9,2022,1.0
H71,Clifden,12,2022,21.0
H71,Clifden,3,2023,7.0
H71,Clifden,6,2023,5.0
H71,Clifden,9,2023,7.0
H71,Clifden,12,2023,4.0
H71,Clifden,3,2024,0.0
H71,Clifden,6,2024,4.0
H91,Galway,3,2012,46.0
H91,Galway,6,2012,46.0
H91,Galway,9,2012,39.0
H91,Galway,12,2012,53.0
H91,Galway,3,2013,49.0
H91,Galway,6,2013,59.0
H91,Galway,9,2013,46.0
H91,Galway,12,2013,47.0
H91,Galway,3,2014,46.0
H91,Galway,6,2014,51.0
H91,Galway,9,2014,50.0
H91,Galway,12,2014,51.0
H91,Galway,3,2015,41.0
H91,Galway,6,2015,46.0
H91,Galway,9,2015,55.0
H91,Galway,12,2015,68.0
H91,Galway,3,2016,64.0
H91,Galway,6,2016,103.0
H91,Galway,9,2016,95.0
H91,Galway,12,2016,90.0
H91,Galway,3,2017,87.0
H91,Galway,6,2017,92.0
H91,Galway,9,2017,104.0
H91,Galway,12,2017,127.0
H91,Galway,3,2018,98.0
H91,Galway,6,2018,101.0
H91,Galway,9,2018,95.0
H91,Galway,12,2018,139.0
H91,Galway,3,2019,121.0
H91,Galway,6,2019,151.0
H91,Galway,9,2019,193.0
H91,Galway,12,2019,255.0
H91,Galway,3,2020,169.0
H91,Galway,6,2020,99.0
H91,Galway,9,2020,174.0
H91,Galway,12,2020,277.0
H91,Galway,3,2021,266.0
H91,Galway,6,2021,185.0
H91,Galway,9,2021,175.0
H91,Galway,12,2021,144.0
H91,Galway,3,2022,110.0
H91,Galway,6,2022,255.0
H91,Galway,9,2022,275.0
H91,Galway,12,2022,223.0
H91,Galway,3,2023,189.0
H91,Galway,6,2023,182.0
H91,Galway,9,2023,225.0
H91,Galway,12,2023,182.0
H91,Galway,3,2024,197.0
H91,Galway,6,2024,180.0
K32,Balbriggan,3,2012,2.0
K32,Balbriggan,6,2012,5.0
K32,Balbriggan,9,2012,5.0
K32,Balbriggan,12,2012,8.0
K32,Balbriggan,3,2013,2.0
K32,Balbriggan,6,2013,3.0
K32,Balbriggan,9,2013,18.0
K32,Balbriggan,12,2013,8.0
K32,Balbriggan,3,2014,8.0
K32,Balbriggan,6,2014,6.0
K32,Balbriggan,9,2014,8.0
K32,Balbriggan,12,2014,18.0
K32,Balbriggan,3,2015,6.0
K32,Balbriggan,6,2015,14.0
K32,Balbriggan,9,2015,5.0
K32,Balbriggan,12,2015,11.0
K32,Balbriggan,3,2016,15.0
K32,Balbriggan,6,2016,17.0
K32,Balbriggan,9,2016,20.0
K32,Balbriggan,12,2016,21.0
K32,Balbriggan,3,2017,24.0
K32,Balbriggan,6,2017,20.0
K32,Balbriggan,9,2017,36.0
K32,Balbriggan,12,2017,32.0
K32,Balbriggan,3,2018,22.0
K32,Balbriggan,6,2018,45.0
K32,Balbriggan,9,2018,94.0
K32,Balbriggan,12,2018,60.0
K32,Balbriggan,3,2019,53.0
K32,Balbriggan,6,2019,64.0
K32,Balbriggan,9,2019,62.0
K32,Balbriggan,12,2019,58.0
K32,Balbriggan,3,2020,25.0
K32,Balbriggan,6,2020,52.0
K32,Balbriggan,9,2020,53.0
K32,Balbriggan,12,2020,53.0
K32,Balbriggan,3,2021,10.0
K32,Balbriggan,6,2021,59.0
K32,Balbriggan,9,2021,19.0
K32,Balbriggan,12,2021,65.0
K32,Balbriggan,3,2022,9.0
K32,Balbriggan,6,2022,57.0
K32,Balbriggan,9,2022,116.0
K32,Balbriggan,12,2022,28.0
K32,Balbriggan,3,2023,7.0
K32,Balbriggan,6,2023,7.0
K32,Balbriggan,9,2023,7.0
K32,Balbriggan,12,2023,6.0
K32,Balbriggan,3,2024,23.0
K32,Balbriggan,6,2024,5.0
K34,Skerries,3,2012,1.0
K34,Skerries,6,2012,3.0
K34,Skerries,9,2012,1.0
K34,Skerries,12,2012,2.0
K34,Skerries,3,2013,2.0
K34,Skerries,6,2013,4.0
K34,Skerries,9,2013,4.0
K34,Skerries,12,2013,6.0
K34,Skerries,3,2014,6.0
K34,Skerries,6,2014,6.0
K34,Skerries,9,2014,10.0
K34,Skerries,12,2014,9.0
K34,Skerries,3,2015,6.0
K34,Skerries,6,2015,16.0
K34,Skerries,9,2015,8.0
K34,Skerries,12,2015,19.0
K34,Skerries,3,2016,16.0
K34,Skerries,6,2016,21.0
K34,Skerries,9,2016,16.0
K34,Skerries,12,2016,32.0
K34,Skerries,3,2017,18.0
K34,Skerries,6,2017,22.0
K34,Skerries,9,2017,29.0
K34,Skerries,12,2017,31.0
K34,Skerries,3,2018,21.0
K34,Skerries,6,2018,31.0
K34,Skerries,9,2018,8.0
K34,Skerries,12,2018,19.0
K34,Skerries,3,2019,11.0
K34,Skerries,6,2019,17.0
K34,Skerries,9,2019,3.0
K34,Skerries,12,2019,9.0
K34,Skerries,3,2020,2.0
K34,Skerries,6,2020,3.0
K34,Skerries,9,2020,2.0
K34,Skerries,12,2020,4.0
K34,Skerries,3,2021,7.0
K34,Skerries,6,2021,5.0
K34,Skerries,9,2021,6.0
K34,Skerries,12,2021,10.0
K34,Skerries,3,2022,10.0
K34,Skerries,6,2022,9.0
K34,Skerries,9,2022,14.0
K34,Skerries,12,2022,6.0
K34,Skerries,3,2023,10.0
K34,Skerries,6,2023,6.0
K34,Skerries,9,2023,7.0
K34,Skerries,12,2023,9.0
K34,Skerries,3,2024,2.0
K34,Skerries,6,2024,3.0
K36,Malahide,3,2012,3.0
K36,Malahide,6,2012,7.0
K36,Malahide,9,2012,4.0
K36,Malahide,12,2012,13.0
K36,Malahide,3,2013,3.0
K36,Malahide,6,2013,5.0
K36,Malahide,9,2013,13.0
K36,Malahide,12,2013,17.0
K36,Malahide,3,2014,8.0
K36,Malahide,6,2014,11.0
K36,Malahide,9,2014,21.0
K36,Malahide,12,2014,30.0
K36,Malahide,3,2015,26.0
K36,Malahide,6,2015,54.0
K36,Malahide,9,2015,103.0
K36,Malahide,12,2015,70.0
K36,Malahide,3,2016,43.0
K36,Malahide,6,2016,40.0
K36,Malahide,9,2016,30.0
K36,Malahide,12,2016,44.0
K36,Malahide,3,2017,35.0
K36,Malahide,6,2017,45.0
K36,Malahide,9,2017,63.0
